"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-08","0.0",",,S",,,"16.2","H,,S","25.6",",,S","8.6",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-09","0.0",",,S",,,"14.9","H,,S","23.8",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-10","0.0",",,S",,,"13.6","H,,S","22.4",",,S","7.6",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-11","0.0",",,S",,,"15.2","H,,S",,,"8.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-12","0.0",",,S",,,"15.1","H,,S","24.7",",,S","9.0",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-13","0.0",",,S",,,"17.9","H,,S","27.4",",,S","10.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-14","0.5",",,S",,,"18.1","H,,S",,,,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-15","0.0",",,S",,,"17.2","H,,S","26.0",",,S","9.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-16","0.0",",,S",,,"20.1","H,,S",,,,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-17","0.0",",,S",,,"16.9","H,,S",,,"9.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-18","0.0",",,S",,,"14.5","H,,S","22.3",",,S","9.7",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-19","0.0",",,S",,,"12.7","H,,S","21.2",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-20","0.0",",,S",,,"11.9","H,,S","21.0",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-21","0.0",",,S",,,"12.4","H,,S","19.2",",,S","6.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-22","0.0",",,S",,,"9.1","H,,S","17.3",",,S","1.7",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-23","0.0",",,S",,,"9.4","H,,S","19.0",",,S","1.8",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-24","0.0",",,S",,,"12.2","H,,S","23.1",",,S","4.4",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-25","0.0",",,S",,,"14.8","H,,S","24.3",",,S","3.4",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-26","0.0",",,S",,,"15.5","H,,S","21.7",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-27","6.6",",,S",,,"9.9","H,,S","13.5",",,S","7.6",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-28","0.0",",,S",,,"11.2","H,,S","15.8",",,S","6.7",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-29","0.0",",,S",,,"13.4","H,,S",,,"6.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-11-30","0.0",",,S",,,"14.7","H,,S",,,"7.3",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-01","0.0",",,S",,,"12.7","H,,S","18.2",",,S","8.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-02","0.0",",,S",,,"13.3","H,,S",,,"6.8",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-03","0.0",",,S",,,"11.2","H,,S","20.0",",,S","3.6",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-04","0.0",",,S",,,"13.7","H,,S","17.9",",,S","6.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-05","14.2",",,S",,,"7.9","H,,S","12.4",",,S","5.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-06","1.0",",,S",,,"8.1","H,,S",,,"4.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-07","0.0",",,S",,,"11.7","H,,S","16.3",",,S","7.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-08","0.5",",,S",,,"13.6","H,,S","18.8",",,S","11.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-09","17.0",",,S",,,"11.7","H,,S","15.0",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-10","0.0",",,S",,,"14.4","H,,S",,,"8.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-11","0.0",",,S",,,"17.0","H,,S","22.1",",,S","13.8",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-12","0.0",",,S",,,"17.3","H,,S","22.1",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-13","0.0",",,S",,,"15.6","H,,S","24.1",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-14","0.0",",,S",,,"14.7","H,,S","19.9",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-15","0.0",",,S",,,"14.2","H,,S","20.4",",,S","9.3",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-16","0.0",",,S",,,"13.4","H,,S","22.3",",,S","7.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-17","1.5",",,S",,,"11.4","H,,S","13.3",",,S","9.0",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-18","0.0",",,S",,,"11.7","H,,S",,,,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-19","0.3",",,S",,,"10.8","H,,S","18.0",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-20","0.0",",,S",,,"12.1","H,,S","17.4",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-21","0.0",",,S",,,"10.6","H,,S","18.2",",,S","4.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-22","0.0",",,S",,,"11.7","H,,S","20.4",",,S","5.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-23","0.0",",,S",,,"12.7","H,,S","21.8",",,S","5.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-24","0.0",",,S",,,"12.4","H,,S","20.8",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-25","0.0",",,S",,,"10.2","H,,S","16.7",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-26","0.5",",,S",,,"8.0","H,,S","12.6",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-27","0.0",",,S",,,"6.4","H,,S","16.5",",,S","-1.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-28","0.0",",,S",,,"12.5","H,,S","18.1",",,S","3.8",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-29","2.3",",,S",,,"9.1","H,,S","10.7",",,S","7.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-30","0.5",",,S",,,"8.7","H,,S","13.8",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2020-12-31","0.0",",,S",,,"6.3","H,,S","14.6",",,S","-0.4",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-01","0.0",",,S",,,"7.9","H,,S",,,"3.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-02","0.8",",,S",,,"7.8","H,,S",,,,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-03","0.3",",,S",,,"6.2","H,,S","12.0",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-04","0.0",",,S",,,"4.6","H,,S","12.8",",,S","-1.2",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-05","0.0",",,S",,,"5.7","H,,S","14.3",",,S","-1.8",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-06","2.3",",,S",,,"8.2","H,,S","11.3",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-07","0.3",",,S",,,"14.2","H,,S","21.0",",,S","6.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-08","5.6",",,S",,,"13.4","H,,S","19.3",",,S","9.7",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-09","6.1",",,S",,,"10.9","H,,S","13.3",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-10","0.0",",,S",,,"7.3","H,,S","13.2",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-11","0.3",",,S",,,"6.7","H,,S","11.1",",,S","2.6",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-12","0.0",",,S",,,"6.9","H,,S","12.3",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-13","0.0",",,S",,,"7.4","H,,S","15.3",",,S","1.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-14","0.0",",,S",,,"7.4","H,,S","15.8",",,S","1.4",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-15","0.0",",,S",,,"7.9","H,,S","16.2",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-16","0.0",",,S",,,"7.4","H,,S","14.4",",,S","0.8",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-17","0.0",",,S",,,"8.3","H,,S","20.0",",,S","0.8",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-18","0.0",",,S",,,"8.7","H,,S","18.4",",,S","2.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-19","0.0",",,S",,,"9.2","H,,S","20.9",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-20","0.0",",,S",,,"13.1","H,,S","20.0",",,S","3.8",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-21","0.5",",,S",,,"13.3","H,,S",,,"9.8",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-22","0.3",",,S",,,"15.0","H,,S","21.1",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-23","0.0",",,S",,,"12.1","H,,S","18.6",",,S","6.2",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-24","0.0",",,S",,,"14.2","H,,S","19.3",",,S","8.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-25","0.0",",,S",,,"15.0","H,,S","20.6",",,S","10.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-26","0.0",",,S",,,"14.3","H,,S","18.0",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-27","0.0",",,S",,,"16.2","H,,S","22.6",",,S","11.0",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-28","0.0",",,S",,,"16.1","H,,S","25.6",",,S","8.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-29","0.0",",,S",,,"18.4","H,,S",,,"11.7",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-30","0.0",",,S",,,"17.1","H,,S","23.4",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-01-31","0.0",",,S",,,"14.9","H,,S","20.2",",,S","11.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-01","0.0",",,S",,,"15.2","H,,S","22.3",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-02","0.0",",,S",,,"15.8","H,,S",,,"6.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-03","0.0",",,S",,,"15.4","H,,S","26.6",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-04","0.0",",,S",,,"20.3","H,,S","28.5",",,S","10.0",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-05","0.0",",,S",,,"19.7","H,,S","27.6",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-06","0.5",",,S",,,"11.6","H,,S","17.1",",,S","8.2",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-07","0.0",",,S",,,"10.6","H,,S","14.5",",,S","7.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-08","0.0",",,S",,,"14.1","H,,S","19.8",",,S","7.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-09","0.0",",,S",,,"16.1","H,,S",,,"11.0",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-10","0.0",",,S",,,"13.9","H,,S",,,,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-13","0.0",",,S",,,"15.1","H,,S","21.0",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-14","0.0",",,S",,,"11.7","H,,S","21.0",",,S","4.0",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-15","0.0",",,S",,,"11.3","H,,S","21.0",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-16","0.0",",,S",,,"11.9","H,,S","24.4",",,S","4.4",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-17","0.0",",,S",,,"14.8","H,,S","25.4",",,S","2.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-18","0.0",",,S",,,"14.7","H,,S","23.4",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-19","0.0",",,S",,,"11.2","H,,S",,,"4.6",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-21","0.5",",,S",,,"11.9","H,,S",,,,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-22","0.0",",,S",,,"10.6","H,,S","16.2",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-23","0.0",",,S",,,"9.0","H,,S","16.0",",,S","2.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-24","0.0",",,S",,,"12.1","H,,S","20.7",",,S","6.0",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-25","0.0",",,S",,,"13.1","H,,S","23.9",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-26","0.0",",,S",,,"13.0","H,,S","22.5",",,S","6.1",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-27","0.0",",,S",,,"11.4","H,,S","19.5",",,S","5.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-02-28","0.0",",,S",,,"11.4","H,,S","17.4",",,S","6.3",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-01","0.0",",,S",,,"11.7","H,,S","15.7",",,S","7.4",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-02","0.3",",,S",,,"13.4","H,,S","18.1",",,S","7.4",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-03","0.5",",,S",,,"13.2","H,,S","17.3",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-04","8.1",",,S",,,"13.3","H,,S","19.3",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-05","0.0",",,S",,,"13.2","H,,S","19.5",",,S","7.6",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-06","0.0",",,S",,,"13.9","H,,S","20.2",",,S","8.3",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-07","7.6",",,S",,,"13.5","H,,S","19.8",",,S","10.0",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-08","13.2",",,S",,,"11.7","H,,S","15.8",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-09","9.9",",,S",,,"9.7","H,,S",,,,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-10","1.8",",,S",,,"9.1","H,,S",,,"5.0",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-11","0.0",",,S",,,"10.8","H,,S","20.0",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-12","0.0",",,S",,,"14.0","H,,S",,,"6.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-13",,,,,"13.3","H,,S",,,,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-14",,,,,"12.7","H,,S",,,,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-15","0.0",",,S",,,"13.3","H,,S","22.7",",,S","5.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-16","0.0",",,S",,,"12.7","H,,S","20.6",",,S","6.2",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-17","0.0",",,S",,,"12.2","H,,S","21.5",",,S","6.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-18","0.0",",,S",,,"12.5","H,,S",,,"6.1",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-19","0.3",",,S",,,"11.3","H,,S","15.2",",,S","-0.1",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-20","8.1",",,S",,,"8.4","H,,S","10.7",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-21","1.0",",,S",,,"8.3","H,,S","13.3",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-22","0.0",",,S",,,"10.0","H,,S","18.5",",,S","2.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-23","0.0",",,S",,,"12.2","H,,S",,,"3.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-24","0.0",",,S",,,"15.2","H,,S","22.0",",,S","4.7",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-25","0.0",",,S",,,"15.3","H,,S","24.5",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-26","0.0",",,S",,,"14.4","H,,S","23.2",",,S","6.0",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-27","0.0",",,S",,,"15.3","H,,S","27.3",",,S","6.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-28","0.0",",,S",,,"14.2","H,,S","21.9",",,S","8.6",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-29","0.0",",,S",,,"17.9","H,,S","30.0",",,S","9.1",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-30","0.0",",,S",,,"19.7","H,,S","28.8",",,S","12.0",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-03-31","0.0",",,S",,,"20.6","H,,S",,,"12.0",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-01","0.0",",,S",,,"20.5","H,,S","32.1",",,S","12.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-02","0.0",",,S",,,"15.5","H,,S","21.3",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-03","0.0",",,S",,,"14.4","H,,S","21.6",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-04","0.0",",,S",,,"13.8","H,,S","21.1",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-05","0.0",",,S",,,"14.1","H,,S","23.5",",,S","6.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-06","0.0",",,S",,,"16.8","H,,S","27.3",",,S","7.3",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-07","0.0",",,S",,,"16.6","H,,S",,,"10.4",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-08","0.0",",,S",,,"14.2","H,,S","19.3",",,S","12.0",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-09","0.0",",,S",,,"15.2","H,,S","22.5",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-10","0.5",",,S",,,"16.3","H,,S","25.0",",,S","12.6",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-11","0.0",",,S",,,"15.9","H,,S","22.8",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-12","0.0",",,S",,,"15.4","H,,S","24.4",",,S","7.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-13","0.0",",,S",,,"15.7","H,,S","22.1",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-14","2.3",",,S",,,"14.2","H,,S","17.9",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-15","21.6",",,S",,,"11.9","H,,S","13.4",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-16","5.1",",,S",,,"11.7","H,,S","14.3",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-17","0.0",",,S",,,"13.1","H,,S","19.5",",,S","6.8",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-18","0.0",",,S",,,"15.2","H,,S","22.4",",,S","8.6",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-19","0.0",",,S",,,"14.6","H,,S","23.0",",,S","6.6",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-20","0.0",",,S",,,"15.9","H,,S","24.5",",,S","8.6",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-21","0.0",",,S",,,"15.5","H,,S",,,"7.7",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-22","0.0",",,S",,,"15.6","H,,S",,,"11.8",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-23","0.0",",,S",,,"16.1","H,,S",,,,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-24","0.0",",,S",,,"15.9","H,,S","24.0",",,S","12.6",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-25","0.0",",,S",,,"16.2","H,,S","19.3",",,S","13.7",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-26","0.0",",,S",,,"18.2","H,,S","24.3",",,S","12.4",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-27","2.0",",,S",,,"18.1","H,,S","26.1",",,S","13.7",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-28","0.0",",,S",,,"16.2","H,,S","23.7",",,S","10.4",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-29","0.0",",,S",,,"16.2","H,,S","22.3",",,S","9.6",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-04-30","0.0",",,S",,,"14.0","H,,S","19.4",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-01","6.6",",,S",,,"14.7","H,,S","20.0",",,S","11.3",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-02","0.0",",,S",,,"14.7","H,,S","22.6",",,S","8.1",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-03","0.0",",,S",,,"14.4","H,,S","21.0",",,S","7.7",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-04","0.3",",,S",,,"16.5","H,,S","22.2",",,S","14.7",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-05","0.0",",,S",,,"16.6","H,,S","22.4",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-06","0.0",",,S",,,"19.0","H,,S","26.3",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-07","0.0",",,S",,,"21.3","H,,S","31.5",",,S","10.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-08","0.0",",,S",,,"24.9","H,,S","36.6",",,S","13.4",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-09","0.0",",,S",,,"19.6","H,,S","33.2",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-10","0.0",",,S",,,"16.4","H,,S","22.6",",,S","12.6",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-11","0.0",",,S",,,"16.6","H,,S","21.9",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-12","0.0",",,S",,,"17.1","H,,S","27.6",",,S","7.0",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-13","0.0",",,S",,,"18.9","H,,S","27.6",",,S","8.6",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-14","0.0",",,S",,,"20.1","H,,S",,,,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-15","0.0",",,S",,,"21.3","H,,S","33.1",",,S","9.9",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-16","0.0",",,S",,,"24.9","H,,S","35.1",",,S","14.1",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-17","0.0",",,S",,,"23.4","H,,S","31.6",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-18","0.0",",,S",,,"20.9","H,,S","30.1",",,S","12.0",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-19","0.0",",,S",,,"22.6","H,,S","32.1",",,S","13.7",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-20","0.0",",,S",,,"19.2","H,,S","26.8",",,S","13.5",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-21","0.0",",,S",,,"20.8","H,,S","30.3",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-22","0.0",",,S",,,"24.3","H,,S","33.4",",,S","14.4",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-23","0.3",",,S",,,"19.2","H,,S","25.0",",,S",,
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-24","0.3",",,S",,,"18.1","H,,S","26.4",",,S","9.3",",,S"
"MOE00147755","OUJDA, MO","34.78","-1.93","468.0","2021-05-25","0.0",",,S",,,"18.6","H,,S","28.4",",,S","10.1",",,S"
